2018-03-28 15:43:02,678 [Worker-4] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2018-03-28 15:44:23,896 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/1.0.11/plexus-1.0.11.pom
2018-03-28 15:44:24,618 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.pom
2018-03-28 15:44:25,828 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.pom
2018-03-28 15:44:28,010 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-containers/1.0.3/plexus-containers-1.0.3.pom
2018-03-28 15:44:28,253 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-containers/1.0.3/plexus-containers-1.0.3.pom
2018-03-28 15:44:28,554 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/1.0.4/plexus-1.0.4.pom
2018-03-28 15:44:29,613 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/1.0.4/plexus-1.0.4.pom
2018-03-28 15:44:30,452 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.pom
2018-03-28 15:44:31,964 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.pom
2018-03-28 15:44:33,418 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/1.0.4/plexus-utils-1.0.4.pom
2018-03-28 15:44:35,986 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/1.0.4/plexus-utils-1.0.4.pom
2018-03-28 15:44:36,735 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/classworlds/classworlds/1.1-alpha-2/classworlds-1.1-alpha-2.pom
2018-03-28 15:44:37,052 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/classworlds/classworlds/1.1-alpha-2/classworlds-1.1-alpha-2.pom
2018-03-28 15:44:37,386 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.pom
2018-03-28 15:44:37,657 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.pom
2018-03-28 15:44:38,414 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact-manager/2.0.6/maven-artifact-manager-2.0.6.pom
2018-03-28 15:44:38,892 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact-manager/2.0.6/maven-artifact-manager-2.0.6.pom
2018-03-28 15:44:43,372 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.pom
2018-03-28 15:44:43,622 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.pom
2018-03-28 15:44:44,623 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.pom
2018-03-28 15:44:44,881 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.pom
2018-03-28 15:44:45,367 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-registry/2.0.6/maven-plugin-registry-2.0.6.pom
2018-03-28 15:44:45,578 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-registry/2.0.6/maven-plugin-registry-2.0.6.pom
2018-03-28 15:44:47,023 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.0.5/plexus-utils-3.0.5.pom
2018-03-28 15:44:50,303 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.0.5/plexus-utils-3.0.5.pom
2018-03-28 15:44:51,214 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/3.1/plexus-3.1.pom
2018-03-28 15:44:54,628 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/3.1/plexus-3.1.pom
2018-03-28 15:44:54,931 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/sonatype/spice/spice-parent/17/spice-parent-17.pom
2018-03-28 15:44:55,709 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/sonatype/spice/spice-parent/17/spice-parent-17.pom
2018-03-28 15:44:56,678 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/sonatype/forge/forge-parent/10/forge-parent-10.pom
2018-03-28 15:44:59,005 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/sonatype/forge/forge-parent/10/forge-parent-10.pom
2018-03-28 15:44:59,322 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-digest/1.0/plexus-digest-1.0.pom
2018-03-28 15:45:01,537 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-digest/1.0/plexus-digest-1.0.pom
2018-03-28 15:45:01,868 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-components/1.1.7/plexus-components-1.1.7.pom
2018-03-28 15:45:03,832 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-components/1.1.7/plexus-components-1.1.7.pom
2018-03-28 15:45:05,322 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/1.0.8/plexus-1.0.8.pom
2018-03-28 15:45:07,229 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/1.0.8/plexus-1.0.8.pom
2018-03-28 15:45:07,647 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-8/plexus-container-default-1.0-alpha-8.pom
2018-03-28 15:45:10,657 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-8/plexus-container-default-1.0-alpha-8.pom
2018-03-28 15:45:11,229 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.0.6/maven-plugin-api-2.0.6.jar
2018-03-28 15:45:18,295 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/2.0.6/maven-plugin-api-2.0.6.jar
2018-03-28 15:45:18,576 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-project/2.0.6/maven-project-2.0.6.jar
2018-03-28 15:45:39,348 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-project/2.0.6/maven-project-2.0.6.jar
2018-03-28 15:45:40,254 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-settings/2.0.6/maven-settings-2.0.6.jar
2018-03-28 15:45:45,818 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-settings/2.0.6/maven-settings-2.0.6.jar
2018-03-28 15:45:46,058 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.jar
2018-03-28 15:45:56,294 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.jar
2018-03-28 15:45:56,575 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-registry/2.0.6/maven-plugin-registry-2.0.6.jar
2018-03-28 15:46:00,749 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-registry/2.0.6/maven-plugin-registry-2.0.6.jar
2018-03-28 15:46:01,988 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.jar
2018-03-28 15:46:56,951 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.jar
2018-03-28 15:46:57,498 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.jar
2018-03-28 15:47:31,458 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.jar
2018-03-28 15:47:31,767 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/classworlds/classworlds/1.1-alpha-2/classworlds-1.1-alpha-2.jar
2018-03-28 15:47:41,629 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/classworlds/classworlds/1.1-alpha-2/classworlds-1.1-alpha-2.jar
2018-03-28 15:47:42,890 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-model/2.0.6/maven-model-2.0.6.jar
2018-03-28 15:48:01,890 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-model/2.0.6/maven-model-2.0.6.jar
2018-03-28 15:48:03,137 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact-manager/2.0.6/maven-artifact-manager-2.0.6.jar
2018-03-28 15:48:12,797 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact-manager/2.0.6/maven-artifact-manager-2.0.6.jar
2018-03-28 15:48:14,023 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.jar
2018-03-28 15:48:16,745 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.jar
2018-03-28 15:48:16,982 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.jar
2018-03-28 15:49:02,872 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.jar
2018-03-28 15:49:04,432 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.0.5/plexus-utils-3.0.5.jar
2018-03-28 15:49:57,722 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/3.0.5/plexus-utils-3.0.5.jar
2018-03-28 15:49:58,006 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-digest/1.0/plexus-digest-1.0.jar
2018-03-28 15:50:06,067 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-digest/1.0/plexus-digest-1.0.jar
2018-03-28 15:50:09,154 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\eclipse\mueclipse\plugins\com.genuitec.eclipse.icefaces_13.0.0.me201602031002\data\1.8.0\ICEfaces\icefaces.jar to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.8.0\icefaces-1.8.0.jar
2018-03-28 15:50:09,434 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\su0128\AppData\Local\Temp\mvninstall8796257109643675645.pom to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.8.0\icefaces-1.8.0.pom
2018-03-28 15:50:13,366 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/icefaces/icefaces/1.7.2/icefaces-1.7.2.jar
2018-03-28 15:50:13,383 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\eclipse\mueclipse\plugins\com.genuitec.eclipse.icefaces_13.0.0.me201602031002\data\1.7.2\ICEfaces\icefaces.jar to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.7.2\icefaces-1.7.2.jar
2018-03-28 15:50:13,620 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\su0128\AppData\Local\Temp\mvninstall3455220267575609999.pom to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.7.2\icefaces-1.7.2.pom
2018-03-28 15:50:15,398 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/icefaces/icefaces/1.7.1/icefaces-1.7.1.jar
2018-03-28 15:50:15,415 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\eclipse\mueclipse\plugins\com.genuitec.eclipse.icefaces_13.0.0.me201602031002\data\1.7.1\ICEfaces\icefaces.jar to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.7.1\icefaces-1.7.1.jar
2018-03-28 15:50:15,807 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\su0128\AppData\Local\Temp\mvninstall4973554614403619153.pom to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.7.1\icefaces-1.7.1.pom
2018-03-28 15:50:17,722 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/icefaces/icefaces/1.7.0/icefaces-1.7.0.jar
2018-03-28 15:50:17,737 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\eclipse\mueclipse\plugins\com.genuitec.eclipse.icefaces_13.0.0.me201602031002\data\1.7.0\ICEfaces\icefaces.jar to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.7.0\icefaces-1.7.0.jar
2018-03-28 15:50:17,903 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\su0128\AppData\Local\Temp\mvninstall9191970449569250045.pom to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.7.0\icefaces-1.7.0.pom
2018-03-28 15:50:18,905 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/icefaces/icefaces/1.6.2/icefaces-1.6.2.jar
2018-03-28 15:50:18,917 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\eclipse\mueclipse\plugins\com.genuitec.eclipse.icefaces_13.0.0.me201602031002\data\1.6.2\ICEfaces\icefaces.jar to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.6.2\icefaces-1.6.2.jar
2018-03-28 15:50:19,126 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\su0128\AppData\Local\Temp\mvninstall2314299759427210024.pom to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.6.2\icefaces-1.6.2.pom
2018-03-28 15:50:20,696 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/icefaces/icefaces/1.6.1/icefaces-1.6.1.jar
2018-03-28 15:50:20,762 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\eclipse\mueclipse\plugins\com.genuitec.eclipse.icefaces_13.0.0.me201602031002\data\1.6.1\ICEfaces\icefaces.jar to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.6.1\icefaces-1.6.1.jar
2018-03-28 15:50:20,979 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\su0128\AppData\Local\Temp\mvninstall3336787845878778220.pom to C:\Users\su0128\.m2\repository\org\icefaces\icefaces\1.6.1\icefaces-1.6.1.pom
2018-03-28 15:50:22,024 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/icepush/icepush/2.0.2/icepush-2.0.2.jar
2018-03-28 15:50:22,037 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\eclipse\mueclipse\plugins\com.genuitec.eclipse.icefaces_13.0.0.me201602031002\data\org.icepush\icepush\2.0\icepush.jar to C:\Users\su0128\.m2\repository\org\icepush\icepush\2.0.2\icepush-2.0.2.jar
2018-03-28 15:50:22,252 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\su0128\AppData\Local\Temp\mvninstall3077741541303001975.pom to C:\Users\su0128\.m2\repository\org\icepush\icepush\2.0.2\icepush-2.0.2.pom
2018-03-28 15:50:23,830 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/icefaces/icefaces-comps/1.8.0/icefaces-comps-1.8.0.jar
2018-03-28 15:50:23,842 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\eclipse\mueclipse\plugins\com.genuitec.eclipse.icefaces_13.0.0.me201602031002\data\1.8.0\ICEfaces\icefaces-comps.jar to C:\Users\su0128\.m2\repository\org\icefaces\icefaces-comps\1.8.0\icefaces-comps-1.8.0.jar
2018-03-28 15:50:24,094 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\su0128\AppData\Local\Temp\mvninstall3554601175324640727.pom to C:\Users\su0128\.m2\repository\org\icefaces\icefaces-comps\1.8.0\icefaces-comps-1.8.0.pom
2018-03-28 15:50:25,694 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/icefaces/icefaces-comps/1.7.2/icefaces-comps-1.7.2.jar
2018-03-28 15:50:25,707 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\eclipse\mueclipse\plugins\com.genuitec.eclipse.icefaces_13.0.0.me201602031002\data\1.7.2\ICEfaces\icefaces-comps.jar to C:\Users\su0128\.m2\repository\org\icefaces\icefaces-comps\1.7.2\icefaces-comps-1.7.2.jar
2018-03-28 15:50:25,959 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\su0128\AppData\Local\Temp\mvninstall7001228721109867728.pom to C:\Users\su0128\.m2\repository\org\icefaces\icefaces-comps\1.7.2\icefaces-comps-1.7.2.pom
2018-03-28 15:50:27,027 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/icefaces/icefaces-comps/1.7.1/icefaces-comps-1.7.1.jar
2018-03-28 15:50:27,039 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\eclipse\mueclipse\plugins\com.genuitec.eclipse.icefaces_13.0.0.me201602031002\data\1.7.1\ICEfaces\icefaces-comps.jar to C:\Users\su0128\.m2\repository\org\icefaces\icefaces-comps\1.7.1\icefaces-comps-1.7.1.jar
